"avg_rating","movie_year","movie_cluster","movie_avgScore"
3.582555,1992,749,4.183
2.471861,1941,731,4.021
4.703704,1969,878,3.654
3.833935,1992,326,3.974
3.508197,1997,767,3.448
3.469298,2005,308,3.53
4.092593,2004,735,3.04
3.436759,2004,132,4.194
4,2003,29,3.762
3.535452,2004,560,3.563
3.224719,1989,854,3.779
3.416667,2001,318,3.295
4,2003,318,3.755
3.287393,1997,61,3.571
3.355263,2005,307,3.443
4.190083,1981,835,4.065
2.711538,2003,480,4.154
2.758621,2004,627,3.176
4.033333,2004,350,3.751
2.856631,2005,417,3.512
3.687332,2004,896,3.391
3.37931,2005,316,3.622
3.014085,2004,133,2.91
3.157895,2004,918,3.722
4.551724,2003,447,3.537
3.641509,2005,28,2.849
3.685714,2004,480,4.01
3.737374,1990,369,3.269
3.8,2003,686,3.836
3.460317,2004,439,3.051
3.765217,2003,603,3.561
4.25,2005,659,3.473
3.864198,1947,648,3.05
3.318182,1992,104,2.846
3.657005,2002,702,3.826
4.082645,1993,554,3.425
3.902778,2000,554,3.361
3.158537,1972,742,3.776
3.575758,1986,194,4.076
2.519481,1992,100,3.495
2.980676,2004,627,3.176
3.566763,1972,509,3.688
3.634146,2003,626,2.952
3,2001,254,3.226
3.690341,2000,106,3.778
4.230769,2004,439,3.908
3.368421,1989,531,2.524
3.611111,2004,480,4.01
3.6,2004,146,3.693
4.2,1993,111,4.066
3.795918,2002,777,3.785
3.823529,2004,844,3.711
4.355769,2003,195,3.37
2.666667,1998,297,3.523
3.811321,1990,162,3.797
3.901408,2005,78,3.128
4.003807,1980,553,3.002
3.566667,2004,895,2.989
4.235294,2004,444,3.284
2.958333,1984,35,3.366
3.53125,2003,604,3.3
3.336,2003,104,3.027
3.261084,2004,786,3.681
3.215385,2004,539,3.593
3.533333,2003,65,3.137
3.692607,2005,464,2.891
5,2002,64,3.012
3.576923,1956,830,3.797
3.842857,1992,160,4.004
3.187779,2005,220,2.992
3.872951,1987,840,3.514
4.352941,1996,535,3.26
3.517766,2005,368,2.983
3.58209,2003,17,3.974
3.822785,2000,794,2.973
3.864903,1998,68,3.583
3.666667,2004,71,3.254
3.605214,1989,711,3.695
3.798878,1991,276,3.633
3.704545,1982,106,4.146
3.6,2002,243,3.952
3.96732,2004,561,4.487
4.029703,1989,468,4.033
2.978355,1936,532,3.644
3.933628,2004,606,3.432
3.380744,2005,368,2.983
3.300912,2004,401,3.415
3.72,2005,974,3.095
3.461538,2001,149,3.444
4.248826,2002,686,4.141
3.542373,2005,615,3.292
3.500778,1993,238,3.899
4.288889,1990,491,3.649
4.444444,2005,284,3.23
3.714286,2005,220,2.992
4.02994,2005,424,4.237
2.941176,2000,409,3.425
4.701493,2004,746,3.765
4.36646,1992,332,4.026
2.882488,1983,93,3.77
3.359375,2004,119,3.352
4.047619,2004,706,3.679
3.692164,1999,129,4.167
3.5125,2002,332,3.781
3.824,1987,457,3.6
3.657895,2005,220,2.992
3.693122,2003,369,2.95
4.153846,2003,374,4.171
3,1961,870,3.891
3.372024,2003,369,2.95
3,2001,107,3.479
3.392857,2004,337,3.874
4.148148,2004,480,4.01
4.082707,2005,659,3.473
3.533333,2004,401,3.514
2.975,1998,291,3.451
3.465909,2004,80,3.388
3.84,2004,279,3.601
2.571429,1997,86,3.201
3.875,2000,100,3.475
4.722222,2000,409,3.425
3.88,2003,490,3.429
3.857143,1994,207,3.714
4.4,2000,100,3.475
3.431655,2005,974,3.095
4.042254,2005,603,3.43
3.024793,2004,152,3.91
4.0625,2002,147,3.833
4.238095,1998,646,3.701
3.225108,2005,308,3.53
4.225,2005,357,3.194
4.421053,2000,634,3.528
3.533333,2004,895,2.989
4.416667,2005,743,2.888
3.763466,1981,368,3.243
4.428571,2003,9,3.552
3.617312,1991,826,3.836
4,1994,25,3.219
3.641618,1987,840,3.514
3.322917,1992,423,3.938
3.306321,1997,882,3.703
3.419355,1989,830,3.732
3.25,2005,131,3.438
4.266667,2004,417,3.077
4.358974,2002,801,3.335
3.925926,1987,580,3.971
3.554156,2001,557,3.685
4.05,1999,734,3.113
4.259259,2004,284,2.943
4.5625,2002,746,4.172
3.794118,2004,285,4.124
3.372093,2005,714,3.08
4.454545,1952,838,3.564
4.027397,2004,285,4.124
3.571429,1964,561,4.095
4.038023,1981,590,3.846
3.130952,2004,221,3.876
3.985507,2003,29,3.762
3.051748,1996,6,3.54
4.257576,2004,503,2.739
3.963173,2004,629,3.257
3.413043,1963,502,3.665
3.283988,1999,52,3.36
3.413043,1956,258,3.705
3.892857,1976,768,2.398
3.364486,1990,493,3.705
3.993528,1998,361,3.495
4.418269,1980,336,3.737
4.296296,2000,100,3.475
3.454545,1997,324,2.525
2.289474,2002,706,3.017
2.723529,2004,618,3.532
4,2005,710,3.598
3.286561,1995,665,3.594
3.497925,1990,52,3.477
3.782609,2002,183,3.879
3.440828,1998,281,3.75
3.994186,1980,165,3.806
3.297101,2005,824,3.766
3.407266,1976,133,3.674
3.461538,2003,328,3.862
3.460695,2005,402,3.48
4.075351,2000,123,2.944
3.742647,2005,758,3.524
4.247423,1992,160,4.004
4.28839,1998,581,3.498
3.75,2003,65,3.137
3.987179,2005,3,4.071
3.196581,2004,832,4.145
3.96291,1998,742,3.448
3.80991,1954,418,3.351
3.88,2004,560,3.563
3.771709,1975,625,3.19
3.857143,2004,554,3.551
3.984962,2005,424,4.237
3.269784,1987,133,4.299
4.138486,2005,758,3.524
3.036961,1987,475,3.282
3.737174,2004,492,3.265
3.760618,1982,352,3.339
3.746667,2001,221,3.143
3.270833,2003,29,3.762
3.942308,1989,370,3.844
3.246377,2004,350,3.751
3.54955,1984,761,3.865
4.264901,2003,398,3.917
3.985507,1972,92,3.071
3.774194,1997,285,3.688
3.11546,2003,604,3.686
2.478528,2005,863,3.825
3.769444,1996,772,3.118
4.276873,2004,646,2.868
4,2000,591,2.81
3.946341,2004,939,3.831
3.579288,1998,520,3.332
4.087719,2005,710,3.598
4.088652,1991,846,3.429
4.52,2005,863,3.825
4.259542,2005,135,4.363
3.637363,2004,450,3.695
3.419355,1998,659,3.936
4.283333,1994,543,3.681
3.456311,1995,379,4.372
3.25,1990,61,4.365
3.058007,1976,315,3.474
3.39604,2004,379,4.309
4.173077,1962,715,3.801
3.265226,1954,218,4.241
4.016349,1992,749,4.183
4.200957,2004,456,3.728
3.70155,2004,618,3.532
4.762712,1990,209,3.905
4.058754,2003,566,3.698
4.259319,1978,52,3.893
4.1893,1998,290,3.78
3.282496,1990,397,4.284
3.631579,1990,491,3.649
3.394737,1994,408,3.543
3.510638,2004,401,3.415
3.785714,2002,19,3.472
3.462236,1996,712,3.901
4.333333,2005,417,3.512
3.788644,1949,569,3.979
3.51928,1996,571,3.451
3.208226,2005,829,3.889
3.720721,1993,275,2.883
4.25,2002,736,3.292
3.730769,2004,55,3.614
4.219697,1999,554,3.69
4.882353,2003,427,4.331
2.897436,1990,491,3.649
3.96875,1989,214,3.858
3.968468,2004,629,3.257
3.521739,2004,757,3.299
3.728477,2005,461,3.266
3.579909,2004,292,3.496
3.625,2000,734,3.491
3.755208,2001,50,3.374
3.238095,1970,892,3.923
3.144289,2004,786,3.681
3.943662,2003,308,4.416
3.446043,2005,653,3.421
3.538462,2002,59,3.621
3.548387,2000,259,3.689
3.461538,2004,480,4.01
3.315412,1994,257,3.578
3.681818,1994,367,3.36
3.447689,2005,44,3.724
2.608247,2000,612,3.299
3.616667,2004,608,3.435
3.760736,2005,424,4.237
4,1990,209,3.905
3.592593,1984,33,4.068
3.3375,2003,29,3.762
3.813187,2000,827,3.693
3.605769,2003,355,3.692
3.767442,2004,213,3.208
4.009804,2004,428,3.716
3.197279,2005,230,3.569
3.956522,2005,554,3.226
4.544025,1998,120,3.278
3.398148,2005,62,4.014
3.814815,2004,439,3.631
3.686275,1998,393,4.192
3.576132,1980,95,4.287
4.520833,2001,417,3.184
3.333333,2002,452,4.096
3.383363,2004,84,3.027
2.714286,2005,44,3.724
3.818182,1999,409,4.188
2.984881,2001,553,3.571
3.4,1996,599,3.788
3.298851,2001,120,3.119
3.846154,2005,252,2.938
2.861111,2005,128,2.701
3.890909,1993,38,3.759
3.349693,1999,965,4.16
4.333333,2003,632,3.311
3.969231,1998,646,3.701
3.666667,2003,177,4.01
3.139241,1974,304,4.291
3.728155,2003,632,3.311
3.946078,1997,183,3.523
4.428571,2004,285,3.398
3.971831,1987,580,3.971
3.595238,1997,696,3.617
3.352941,2002,284,3.175
3.355932,1999,47,3.539
3.956522,1992,580,3.814
4.352201,2004,350,3.751
4.239583,1996,523,3.381
3.31736,1989,491,3.325
4.166667,1987,580,3.971
3.666667,1992,160,4.004
3.285714,1999,521,3.291
3.728814,1991,729,3.641
3.521739,1951,534,3.885
4.025641,2003,241,3.316
3.351351,2002,259,3.356
3.626984,1968,148,2.964
3.5,2001,281,3.701
3.743802,2004,234,3.675
4.295455,2004,980,3.651
3.6,1997,123,3.558
3.55102,2001,352,3.768
4.105263,1997,748,2.971
4.446154,1996,974,3.853
3.585764,2005,210,4.076
3.428571,1936,612,3.498
3.551887,2005,220,2.992
3.564738,2005,220,2.992
3.5,2004,560,3.563
3.47985,2002,395,4.114
4,2004,686,4.076
3.234375,1999,354,2.553
3.631902,2005,603,3.43
3.887701,1987,234,3.724
4.122222,1968,419,2.885
3.599299,2004,428,3.716
2.852941,2001,148,4.435
3.306011,2005,424,4.237
3.799107,2004,702,3.977
4.601361,2005,659,2.243
3.190476,1985,301,3.392
4.428862,2002,448,3.723
3.54386,2004,178,3.525
3.633028,1995,761,3.243
4.218527,2005,308,3.53
3.2625,2003,249,3.734
3.617284,2004,178,3.525
3.058824,2003,787,2.98
3.871795,2005,220,2.992
3.742857,1991,440,4.111
3.544118,2002,732,3.554
3.707865,2002,219,3.39
3.3125,2005,679,3.755
3.318482,2004,994,3.434
4.360892,1999,167,4.274
3,2000,329,4.46
4.088057,2005,28,2.849
3.037267,2005,758,3.524
3.683215,1991,75,3.408
3.512821,2004,560,3.563
4.491667,2004,8,3.19
4.023669,1995,269,2.455
4.925,1987,333,3.538
4.016529,2004,133,3.542
3.884921,1995,394,3.484
3.471111,2004,608,3.435
4.138889,2001,148,4.435
4.648073,1988,474,3.494
3.491841,1973,3,3.912
3.491803,2003,318,3.755
3.6,1988,466,4.125
3,2003,328,3.862
3,2005,307,3.443
4.22561,1999,774,3.055
3.994872,2003,172,3.932
4.2,2003,779,3.435
3.311445,1985,25,3.906
3.533333,1995,379,4.372
3.540698,1990,491,3.649
3.421053,2004,308,3.992
3.39548,2005,417,3.512
3.704545,2005,309,3.763
3.929688,2002,777,3.785
2.941176,2003,318,3.755
3.607656,1984,135,4.146
4.084577,2004,285,3.398
3.923077,2004,701,3.864
3.988095,1998,821,3.153
3.74359,1998,297,3.523
3.025532,1996,333,2.737
3.986425,2004,350,3.659
3.945055,1990,441,3.761
3.791531,1982,636,3.826
3.720109,2004,608,3.435
3.653846,1944,304,4.037
3.588235,1995,290,3.892
4.045455,1968,552,3.513
4.227273,2004,133,3.542
3.628571,2003,406,3.915
4.492823,1998,306,3.72
3.377049,1998,503,3.088
3.71875,2005,62,4.014
4.051485,2005,44,3.724
3.5375,1992,100,3.495
3.652968,2004,532,2.981
3.864662,2004,608,3.435
3.869565,2003,447,3.537
3.552941,2005,424,4.237
4.055556,2003,124,4.27
3.744108,2003,135,3.267
3.25,1994,624,3.469
3.009804,2004,308,3.992
3.181818,1998,68,3.583
2.682353,2002,429,3.85
3.20438,1998,795,3.771
4.093023,1983,397,3.486
3.588235,1999,552,4.307
4.086498,2004,536,3.635
3.466667,2001,247,3.707
3.4,2004,177,3.975
3.814286,2000,441,3.91
3.166667,2004,5,3.748
4.333333,2005,11,3.248
3.940075,1973,3,3.912
3.606742,2003,480,2.667
4.247191,2005,316,3.622
3.15894,2003,973,2.789
3.488372,1999,393,3.963
3.958065,2005,136,3.383
4.083333,2002,412,2.954
3.731343,2004,151,2.822
3.885714,2004,618,3.532
4.056452,2005,659,3.473
3.142857,1953,430,3.56
3.471429,1982,18,3.971
4.270588,2004,71,3.254
4,2002,428,3.673
3.713415,2005,250,3.558
3.172414,2001,752,4.513
3.875,1997,304,3.667
3.493639,1982,427,3.846
3.808889,1988,203,4.128
4.704545,2002,49,3.969
3.64,1985,30,4.403
2.914657,1987,671,3.076
4.6,2005,250,3.558
3.9,2000,259,3.689
3.578947,1998,68,3.583
3.816667,2001,699,3.918
3.069444,1997,761,3.825
4.235426,2000,797,2.606
2.870968,2004,379,4.309
2.756198,1971,567,3.599
3.632,1997,123,3.558
3.583333,2004,697,3.227
3.584488,1997,569,3.525
3.477876,2004,178,3.479
4.351852,2001,471,3.525
4.123779,1995,346,3.994
2.780576,2002,478,3.639
4.901235,2003,632,3.311
3.813559,2004,308,3.992
3.153846,2001,52,3.619
4.375,1953,284,3.453
3.40549,2005,522,3.137
3.066038,1993,111,4.066
3.92,2003,331,3.44
4.333333,2003,723,4.268
4.252101,1968,195,3.665
3.342105,2004,627,3.176
3.483871,2000,273,2.834
3.616534,1999,723,3.44
4,1989,711,3.695
4.478571,2000,306,4.397
3.634146,1991,349,3.466
3.478041,1997,254,3.404
3.341108,2004,746,3.765
3.831169,2004,757,3.299
3.257143,2003,416,3.584
2.815534,2002,791,2.857
2.533333,2001,434,3.861
3.243243,1998,281,3.394
3.666667,2000,259,3.689
2.85,2000,720,3.813
3.268041,2005,522,3.137
3.191489,2003,85,3.895
3.598592,2004,629,3.257
3.465517,1984,378,3.839
4.055556,2001,781,3.288
4.333333,2003,903,3.923
3.942857,2000,409,3.425
3.952381,2003,53,3.619
3.166667,1993,637,3.541
3.533333,2004,647,3.533
3.941176,1989,214,3.858
4.065169,2005,863,3.825
3.493151,1999,553,3.485
3.5,2002,433,3.513
3.166667,2002,500,3.941
3.547619,1999,52,4.325
2.52381,2005,62,4.014
2.513514,1987,167,3.895
3.444444,1988,9,3.373
3.24,2005,4,3.554
2.817391,1989,135,4.286
3.68,1992,423,3.938
3.847926,1994,135,4.581
3.60479,2005,424,4.237
3.540373,2000,172,3.891
3.444444,1999,80,3.798
3.344828,2005,131,3.438
3.593923,2004,395,4.671
3.444444,2004,618,4.339
3.555556,2000,554,3.361
3.815789,1993,554,3.425
4.006061,1990,594,3.298
3.111111,2005,11,3.248
3.62101,1944,736,4.167
4.024691,2004,80,3.388
3.761538,1999,393,3.963
3.560837,2005,220,2.992
3.65625,1953,4,3.703
3.666667,1969,258,3.744
3.299699,2000,457,2.5
3.737374,2004,42,3.421
3.24,2005,522,3.137
4.041667,1999,554,3.69
4.366667,1999,759,3.146
3.631579,2004,434,3.471
3.34058,1972,162,3.192
3.88172,2004,705,2.86
4.051724,1993,610,3.277
2.522124,2001,269,3.474
3.398496,2000,485,3.871
3.684211,1991,899,2.67
3,1983,262,3.375
3.861111,1990,510,3.452
4.198198,1995,262,3.713
3.598131,1999,65,2.468
3.247232,2005,62,4.014
3.712329,1994,135,4.581
3.806452,2005,284,3.23
4.083333,1998,646,3.701
3.417763,1968,22,3.729
3.39185,2004,286,3.636
3.57,2003,511,3.48
4.431818,2004,693,2.345
3.409615,2004,329,4.534
3.932773,1998,659,3.936
3.246032,2002,165,3.789
3.670068,2004,178,3.479
3.820513,2001,417,3.184
4.094828,1999,261,3.736
3.526027,1994,123,3.761
3.632353,2004,832,4.145
2.974843,2002,704,3.444
4.333333,2002,877,3.594
3.648458,2002,126,2.822
3.774112,2004,519,4.47
3.378378,2002,537,3.793
3.76,2004,608,3.435
4.088235,2004,285,3.398
3.125,2004,284,3.46
3.959016,1991,128,3.436
3.607595,1993,600,3.862
3.68477,2005,863,3.825
3.94,2004,521,4.186
3.704698,2005,368,2.983
3.635593,1986,977,3.853
3.68,1996,414,3.467
1.888889,2004,133,3.542
3.484115,2004,420,2.869
4.215686,2004,701,3.864
1.857143,2004,76,3.746
3.73913,2004,6,3.465
3.951267,1981,333,3.858
2.969799,2001,52,3.619
4,2003,121,3.005
3.602564,2003,29,3.762
3.125,2004,560,3.563
3.884615,2000,218,3.783
3.737288,2004,560,3.563
3.857143,2004,203,2.918
2.245614,2002,448,3.973
3.328829,2004,281,3.763
4.516255,1984,939,3.78
3.815789,2002,113,3.352
3.404145,1994,650,3.48
3.801205,1988,372,3.672
3.378778,2005,863,3.825
4,2000,554,3.361
3.030016,2003,555,3.676
3.930481,1990,209,3.905
3.607362,1934,161,3.638
3.650602,2004,608,3.435
3.236842,2004,488,3.627
3.727273,2004,895,2.989
3.141469,1996,680,3.582
3.383863,2005,62,4.014
3.697917,1976,551,3.955
3.505376,2004,555,3.635
3.340541,2004,706,3.679
3.533333,1995,290,3.892
3.803245,1993,610,3.277
3.30719,1998,248,3.806
3.333333,2005,78,3.128
3.216216,1961,252,3.637
4.526316,1956,46,3.867
4.243243,1998,659,3.936
3.153846,1992,204,3.434
4.304933,1962,887,3.74
3.614754,2003,9,3.552
4.032609,2004,917,3.474
2.75,2005,308,3.53
3.500329,2005,44,3.724
3.307692,1975,267,4.173
4,1999,355,3.067
4.038462,2004,113,2.602
3.878788,2000,409,3.425
3.444444,2004,444,3.284
4.072917,2005,611,2.794
3.727273,2003,255,3.549
3.375598,2005,863,3.825
3.608333,1973,544,4.097
3.5625,2004,285,3.609
3.542215,1989,405,3.503
3.756098,1958,435,3.948
3.233333,2004,521,4.186
3.570988,1973,80,4.162
4.02669,2004,190,4.27
3.901205,1978,564,3.758
4.452381,1990,166,2.757
3.147783,2003,521,3.742
4.278195,1995,249,3.091
3.711779,2003,63,3.21
4.020513,2005,352,3.956
3.753247,1972,133,4.504
3.363636,2001,246,4.035
3.768142,2005,308,3.53
3.29771,1963,174,3.604
3.12069,2003,318,3.755
3.526316,2002,706,3.017
3.5,1995,209,4.294
3.928571,2005,834,3.745
3.561644,1962,553,3.858
3.939394,2001,757,3.635
3.107576,2005,44,3.724
2.936768,2004,146,3.693
3.44,2002,883,4.482
3.5,2004,521,4.186
2.833333,2001,687,3.347
3.7,1999,9,3.157
3.819149,2001,599,3.975
2.890625,2005,76,3.253
3.608696,2003,284,3.512
3.524345,1988,101,3.474
3.776786,2001,148,4.435
3.485714,2005,758,3.524
5,2002,76,4.005
3.12,2004,554,3.386
4.120567,2004,555,3.558
4.142857,2002,801,3.335
4.162651,2002,462,3.059
3.695652,2002,351,3.486
3.95082,2004,615,3.379
4.5,1998,58,4.167
4.34965,2004,400,3.192
4.385135,2005,424,4.237
3.245283,1987,580,3.971
4.135135,2003,261,3.211
3.606742,2005,252,2.938
4.027778,1973,270,3.358
3.940774,2004,176,3.22
3.48,2001,246,4.035
3.454545,2003,576,3.372
4.093511,2004,440,4.231
3.63964,1972,546,3.934
3.272727,2004,635,3.926
3.0625,2004,332,3.224
4.130952,2004,982,3.562
3.541667,2001,620,3.534
3.219262,1997,761,3.825
3.160714,2004,132,4.194
3.5,2001,223,3.569
3.7,2005,3,4.071
4.334862,2001,399,3.214
3.431034,2005,252,2.938
3.291667,2004,497,2.667
3.777778,2005,476,3.863
3.627824,2005,3,4.071
3.597015,2005,220,2.992
4.308411,2002,249,3.125
3.565217,2003,450,3.309
3.166667,2004,480,4.01
3.681388,1992,160,4.004
4.095238,2004,444,3.284
4.15625,2004,854,3.191
3.759259,1999,733,2.785
3.786667,1967,730,3.761
3.8,2004,498,3.634
3.715953,2004,499,3.518
3.18,2002,546,3.591
3.726592,2001,794,3.506
4.21875,2002,408,3.872
4.380764,2004,292,3.496
3.589779,1995,302,3.919
2.652174,2004,427,4.582
4.283582,1996,420,3.953
4.708738,1998,659,3.936
4,2001,620,3.534
4.108219,1993,201,4.254
3.841226,1998,149,3.665
4.277778,2005,250,3.558
3.729128,2004,450,3.695
4.219512,2004,133,3.542
3.777778,2004,178,3.525
4.1,2005,44,3.724
3.680751,2005,4,3.554
3.845201,2000,949,4.088
2.779661,1961,252,3.637
3.875,2004,337,3.874
3.698113,2004,81,3.081
4.014286,2002,624,3.4
4.246753,1959,50,4.069
3.924528,2002,135,4.336
3.967213,2005,44,3.724
4.1,2001,906,3.275
3.611111,2004,428,3.716
2.943396,1989,619,3.36
3.392,1994,317,4.593
3.688889,2005,604,3.677
3.728033,1960,835,3.805
3.289593,1989,316,4.057
3.807692,2000,409,3.425
3.573529,2001,401,2.836
3,1999,282,2.952
3.392857,2004,450,3.695
3.898551,2000,966,3.751
3.509434,2002,797,2.901
3.416667,1985,474,4.014
3.4,2005,259,3.677
3.307692,1986,19,3.16
4.235294,2004,701,3.864
4.325,1996,107,3.771
4.082353,2005,210,4.076
3.207493,1954,200,3.912
2.882927,2003,406,3.552
3.233333,2003,787,2.98
3.875236,2005,714,3.08
4.186813,2005,230,3.569
3.28,1987,418,3.909
3.823864,2004,872,3.259
4.229167,1998,575,3.938
4.145729,2002,173,3.07
3.681416,1981,590,3.846
3.703041,2004,417,3.077
3.166667,2002,129,3.443
4.170507,1962,906,3.822
3.427184,2005,62,4.014
3.5,1944,736,3.709
4.535714,1995,96,4.352
4.001217,2004,375,3.131
3.376991,2004,686,4.076
3.774194,2003,17,4.068
3.964706,2004,992,3.809
3.701389,2005,603,3.43
3.825,2002,801,3.335
4.132479,2004,350,3.751
3.441065,1997,176,3.646
4.133333,1994,88,3.748
3.584211,1995,93,2.966
3.689459,2000,409,3.513
3.854167,1989,624,3.584
4.242424,2005,316,3.622
3.833333,1999,200,3.604
3.833333,2001,689,3.457
3.064516,2004,498,3.634
3.47449,1999,196,3.202
4.026316,2004,503,2.739
3.519135,2002,672,2.715
3.59322,1997,123,3.558
2.3,2005,62,4.014
4.704545,1985,44,4.014
3.150602,2005,307,3.443
3.789474,2000,409,3.425
3.365079,2004,554,3.386
4.128755,1989,370,3.844
4.183432,1980,33,3.809
3.818182,2004,693,2.345
4.190955,1994,485,3.765
3.555556,2004,74,3.937
4.526316,2004,992,3.809
3.273535,1988,255,3.569
3.276596,2001,120,3.119
4.588235,2003,753,3.424
3.317073,1972,3,3.689
3.142857,2000,720,3.813
3.666667,1984,446,3.845
3.370892,1992,201,4.296
2.966667,2005,93,3.234
3.428571,2003,328,3.862
3.204082,2002,77,3.542
4.125,1999,68,3.382
4.172414,2002,344,3.8
3.835821,2001,417,3.184
4.528986,1997,982,3.047
2.887446,2003,603,3.561
3.387755,1996,355,4.124
3.577586,1983,577,3.717
4.661243,2003,173,3.606
3.530612,2003,931,3.73
2.826087,2002,777,3.785
3.18097,2005,4,3.554
3.496487,1949,569,3.979
3.970588,1986,900,3.424
3.617647,2005,316,3.622
4.139489,1976,422,2.658
3.5,2003,447,3.537
3.864662,2004,133,3.542
4.363636,2004,408,3.906
3.774194,2005,62,4.014
3.558621,2002,415,3.751
3.864407,1998,291,3.451
3.875,2004,350,3.751
4.03937,1987,81,3.147
2.627939,1988,65,3.615
4.1875,2003,632,3.311
4.111111,2003,261,3.887
3.541667,2002,332,3.781
4.175439,1992,160,4.004
4.203822,2004,337,3.874
2.827017,2005,48,2.476
3.7,1951,747,4.064
4.347826,2004,499,3.518
4.084112,1995,102,3.149
4.115385,2005,220,2.992
3.117647,1998,376,3.83
3.576923,1998,989,3.887
4.142857,2001,417,3.184
3.902439,2003,98,2.72
3.379121,1954,52,3.302
3.678571,2004,242,3.584
3.146266,2004,178,3.479
3.262295,2003,135,3.267
3.39548,1997,133,3.853
3.588235,1970,793,2.372
3.295515,1981,203,3.665
2.15,2005,405,2.868
3.864583,2004,7,3.129
4.098039,1990,993,3.777
4.729901,2005,659,3.473
3.890756,1991,589,3.963
3.807692,2002,383,1.996
3.836735,2004,849,4.523
3.270677,1979,745,3.706
3.5,2003,328,3.862
3.781955,1990,34,3.191
3.265152,2004,224,2.857
3.68,2005,522,3.137
3.778302,2005,307,3.443
3.863636,2003,813,3.464
3.905344,2003,195,3.37
3.865248,2002,187,4.045
3.56686,2005,186,3.287
3.472222,2002,255,3.453
3.341463,2001,283,3.927
4.002933,2004,564,3.27
2.663462,1988,466,4.125
3.118609,1967,660,3.878
3.525,2004,178,3.479
3.668367,2003,521,3.742
4.259259,1996,135,4.046
4.089474,2004,23,3.009
3.777778,2004,492,3.549
2.916667,1977,82,3.329
3.852362,2001,599,3.975
3.757576,1998,291,3.451
2.915332,1983,391,4.101
3.867257,1996,823,3.555
4.016667,1939,59,3.811
3.75,2004,133,3.542
4.22549,2004,608,3.435
3.125,2003,850,2.518
3.349268,1982,9,3.683
3.659091,1959,82,3.886
3.818182,2002,433,3.513
4.190476,2004,113,2.602
3.269388,1998,159,4.097
3.380952,2005,357,3.194
2.692913,2004,133,3.542
4.266667,2001,849,4.298
3.891304,2005,133,3.292
3.513514,2005,428,3.8
3.75,2004,554,3.551
3.6,2000,329,4.244
3.532366,2005,587,3.534
2.952381,1999,132,3.701
4.083994,2004,379,4.309
3.647059,1981,336,4.504
4.090909,2005,136,3.383
3.607053,2001,802,3.86
3.4,2005,62,4.014
4.105263,1999,326,3.298
3.466184,2004,746,3.765
3.260409,1989,146,3.183
3.966102,2004,308,3.992
3.333333,2005,863,3.825
4.108434,2003,17,3.703
3.731778,1994,355,3.408
2.931507,2001,627,3.893
3.789474,1994,124,4.093
3.694444,2005,250,3.558
3.889968,1997,474,3.327
2.727273,1992,155,3.154
3.264901,1964,317,3.918
2.802775,2001,906,3.275
2.151515,1966,539,3.413
3.99177,2001,781,3.288
3.710843,1996,496,2.578
3.377451,2004,521,4.186
3.252747,1946,132,4.052
4.366071,2004,776,4.165
3.830189,2002,332,3.781
3.533333,1999,93,3.43
3.662338,1999,167,4.318
3.898551,1998,575,3.938
3.953271,2004,480,4.01
4.095238,1993,335,3.888
3.610526,2005,3,4.071
3.68254,2005,686,4.186
4.2,2001,124,4.17
3.384615,2004,285,3.609
4.142857,2001,336,3.434
