"","X","year","name","cluster","avgScore"
"11566",11566,"2002","The Jamie Kennedy Experiment: Season 1",187,3.293048
"11567",11567,"1981","Death Hunt",373,3.655216
"11568",11568,"2000","The Ghost of Spoon River",310,2.36
"11569",11569,"2004","The Hee Haw Collection: Vol. 3",138,3.064885
"11570",11570,"1962","Electra",461,2.681614
"11571",11571,"1992","The Legend of the Swordsman",101,3.326802
"11572",11572,"2004","3 Way",674,2.538182
"11573",11573,"1963","The Great Escape",101,4.164126
"11574",11574,"1983","Conquest",99,2.111801
"11575",11575,"1971","Nicholas and Alexandra",814,3.422794
"11576",11576,"1995","A Month by the Lake",693,3.149329
"11577",11577,"1962","Barabbas",65,3.254183
"11578",11578,"1939","Another Thin Man",533,4.122581
"11579",11579,"2002","The Oscar Wilde Collection: Stage Left",201,3.075862
"11580",11580,"1999","Total Recall 2070",841,2.832692
"11581",11581,"2004","National Geographic's Most Amazing Moments",421,3.087248
"11582",11582,"1992","A Midnight Clear",881,3.505713
"11583",11583,"1984","Another State of Mind: Social Distortion,Youth Brigade and Minor Threat",371,3.768254
"11584",11584,"1991","Ernest Scared Stupid",565,2.341556
"11585",11585,"1994","My Father the Hero",12,3.140461
"11586",11586,"1923","Three Ages",221,3.440141
"11587",11587,"1999","Animal Farm",224,3.014868
"11588",11588,"1992","South Central",743,3.642537
"11589",11589,"1999","Dragon Ball Z: Great Saiyaman: Final Round",57,3.982094
"11590",11590,"1995","The Celluloid Closet",52,3.830684
"11591",11591,"1969","The Wild Child",52,3.385643
"11592",11592,"1996","Indian",67,2.894231
"11593",11593,"1995","Tom and Huck",7,3.38506
"11594",11594,"2004","The Dust Factory",221,2.92042
"11595",11595,"1989","Summer's Lease",611,3.210938
"11596",11596,"2001","Atlantis: The Lost Empire: Bonus Material",691,2.890995
"11597",11597,"1994","Love and a .45",616,3.046693
"11598",11598,"2005","Roy Jones Jr.'s Greatest Knockouts",444,3.510417
"11599",11599,"1985","Witch from Nepal",264,2.494382
"11600",11600,"1990","Boiling Point",753,3.097686
"11601",11601,"1999","The Wishing Tree",286,3.249364
"11602",11602,"2001","Everyday is Valentine",772,2.944751
"11603",11603,"1986","Aliens: Collector's Edition: Bonus Material",175,3.85098
"11604",11604,"1992","The Lover",44,3.684443
"11605",11605,"1957","Beginning of the End",261,2.984293
"11606",11606,"2003","Memories of Murder",736,3.421053
"11607",11607,"2005","Hotel Rwanda",841,4.306278
"11608",11608,"1991","Cadence",547,3.451306
"11609",11609,"1995","The Fear",173,2.405765
"11610",11610,"2002","A Brilliant Madness: American Experience",169,3.493192
"11611",11611,"1991","How to be a Woman and not Die in the Attempt",213,2.797386
"11612",11612,"1998","What Dreams May Come",8,3.522956
"11613",11613,"1974","The Man with the Golden Gun",826,3.689805
"11614",11614,"1999","Flawless",319,3.366373
"11615",11615,"1988","Sunset",263,2.88
"11616",11616,"1996","A Summer's Tale",767,3.187368
"11617",11617,"1993","Green Snake",589,2.817143
"11618",11618,"1980","The Mountain Men",152,3.601905
"11619",11619,"1961","Through a Glass Darkly",729,3.839586
"11620",11620,"1951","People Will Talk",676,3.794118
"11621",11621,"2000","The Sacrifice / Directed by Andrei Tarkovsky",148,3.559219
"11622",11622,"1982","One From the Heart",134,2.688564
"11623",11623,"1996","Martian Successor Nadesico",444,3.822173
"11624",11624,"2001","Stacy",498,2.811321
"11625",11625,"2000","101 Ways (The Things a Girl Will Do to Keep Her Volvo)",187,2.416667
"11626",11626,"1995","Texas",447,3.014286
"11627",11627,"1999","Warlock 3: The End of Innocence",149,2.990584
"11628",11628,"1962","Boccaccio '70",437,2.938931
"11629",11629,"1936","Deanna Durbin: Three Smart Girls / Something in the Wind",169,3.295455
"11630",11630,"2002","The Crime of Padre Amaro",254,3.438858
"11631",11631,"2002","The Brady Bunch in the White House",48,2.098291
"11632",11632,"1996","Un Air De Famille (aka Family Resemblances)",203,3.380247
"11633",11633,"1973","Yaadon Ki Baaraat",642,3.242188
"11634",11634,"1986","Assassin",491,2.463158
"11635",11635,"2000","Islam: Empire of Faith",418,3.687574
"11636",11636,"1997","Chuck Close: A Portrait in Progress",473,3.55
"11637",11637,"2002","The Inspector Lynley Mysteries: Payment in Blood",8,3.90234
"11638",11638,"1998","Sliding Doors",308,3.639952
"11639",11639,"1999","EDtv",763,3.124777
"11640",11640,"1937","Hal Roach's Rascals #2",306,2.910828
"11641",11641,"1994","My So-Called Life",19,4.319417
"11642",11642,"2002","Children on Their Birthdays",358,3.203455
"11643",11643,"2000","Pie in the Sky: The Brigid Berlin Story",31,3.243986
"11644",11644,"1967","The Prisoner",82,3.670159
"11645",11645,"1987","The Real Buddy Holly Story",775,3.60396
"11646",11646,"1974","Sizzle Beach,USA",494,1.946429
"11647",11647,"2004","Being Julia",554,3.384967
"11648",11648,"1997","Good Burger",311,3.075879
"11649",11649,"1999","The '60s",307,3.338798
"11650",11650,"1991","Saved by the Bell: Seasons 3 & 4",148,3.822907
"11651",11651,"1992","Ferngully: The Last Rainforest",135,3.709089
"11652",11652,"1996","Dunston Checks In",852,2.667182
"11653",11653,"2005","The Presidents",281,3.804598
"11654",11654,"2005","State Property 2",622,2.810755
"11655",11655,"2002","Cinemania",306,3.169786
"11656",11656,"1965","Chemmeen: Malayalam",579,2.741176
"11657",11657,"1998","The Quarry",347,2.285714
"11658",11658,"2004","Wicker Park",515,3.103715
"11659",11659,"2001","Medabots",344,3.018692
"11660",11660,"1991","35 Up",84,4.04947
"11661",11661,"1984","Friday the 13th: Part 4: The Final Chapter",352,3.22528
"11662",11662,"2004","The Sopranos: Season 5",329,4.534547
"11663",11663,"2000","Final Destination",740,3.48694
"11664",11664,"1951","Sirocco",239,3.057878
"11665",11665,"1999","Hide and Seek",659,3.336481
"11666",11666,"1975","Breakout",65,3.021605
"11667",11667,"1977","Good Times: Season 5",618,3.62439
"11668",11668,"1957","Johnny Tremain",630,3.241135
"11669",11669,"2003","Bubba Ho-Tep",230,3.286533
"11670",11670,"2004","Tripping the Rift: Season 1",519,4.016
"11671",11671,"1994","Beatles: First U.S. Visit",245,3.985112
"11672",11672,"1997","The Last Time I Committed Suicide",367,2.678571
"11673",11673,"2002","Drumline",625,3.486883
"11674",11674,"1986","The Name of the Rose",194,3.684117
"11675",11675,"2002","Primal Instinct",570,1.75
"11676",11676,"2001","Jan Dara",402,3.074766
"11677",11677,"2001","Swordfish",687,3.347181
"11678",11678,"1992","Gladiator",749,3.362452
"11679",11679,"1993","Another Stakeout",454,2.753974
"11680",11680,"2004","Hiding and Seeking",659,3.443902
"11681",11681,"2001","Focus",684,3.325413
"11682",11682,"1998","Alexander Calder",225,3.874016
"11683",11683,"1967","Casino Royale",176,2.894638
"11684",11684,"1964","A Hard Day's Night: Collector's Series: Bonus Material",317,3.367347
"11685",11685,"1993","The Silver Stallion",761,2.993443
"11686",11686,"2000","Da Hip Hop Witch",637,1.623853
"11687",11687,"1994","Street Fighter",353,2.37026
"11688",11688,"1957","Heaven Knows,Mr. Allison",627,3.777691
"11689",11689,"1980","Ffolkes",446,2.921569
"11690",11690,"2001","Soul Survivors",669,2.645473
"11691",11691,"2004","Guerrilla: The Taking of Patty Hearst",135,3.312364
"11692",11692,"2004","MTV: Pilates Mix",12,2.705882
"11693",11693,"1986","Project A-ko",721,3.389724
"11694",11694,"2000","The Lost World: Season 2",95,3.245509
"11695",11695,"1992","Big Girls Don't Cry ... They Get Even",726,3.164286
"11696",11696,"1999","Galaxy Quest",321,3.540641
"11697",11697,"1999","A Map of the World",729,3.06782
"11698",11698,"1953","The Best of Abbott and Costello: Vol. 4",48,3.544304
"11699",11699,"1997","Slayers: Gorgeous",583,3.84058
"11700",11700,"2004","Bettie Page: The Girl in the Leopard Print Bikini",371,2.932039
"11701",11701,"1997","Contact",882,3.702682
"11702",11702,"1988","Hairspray",843,3.514919
"11703",11703,"2001","Wynonna: Live in Venice: Music in the High Places",169,2.843373
"11704",11704,"1998","Angel Blue",690,1.75
"11705",11705,"1997","VeggieTales: A Snoodles Tale",346,4.189959
"11706",11706,"2000","Muddy Waters: Got My Mojo Working",8,3.415789
"11707",11707,"2000","Goya in Bordeaux",270,2.673203
"11708",11708,"2001","True Blue",810,2.6375
"11709",11709,"1989","Parinda",299,3.359649
"11710",11710,"1997","Men in Black: Bonus Material",801,3.692115
"11711",11711,"2002","Happy Birthday",259,2.043269
"11712",11712,"1939","The Mikado",88,2.824427
"11713",11713,"1999","Dark Shadows",327,3.269231
"11714",11714,"2000","Love,Honor and Obey",590,2.847742
"11715",11715,"1989","Garfield and Friends: Vol. 4",737,3.341667
"11716",11716,"2003","Batman: Mystery of the Batwoman",506,3.567372
"11717",11717,"1997","Romy and Michele's High School Reunion",277,3.163521
"11718",11718,"1988","Rent-A-Cop",313,2.445483
"11719",11719,"2002","Baby Newton: All About Shapes",728,3.959375
"11720",11720,"1978","Goin' South",440,3.0536
"11721",11721,"1994","The Kung Fu Master",48,2.939252
"11722",11722,"2003","Luther",363,3.598911
"11723",11723,"2002","For Da Love of Money",117,2.613546
"11724",11724,"1994","The Paper",250,3.277429
"11725",11725,"1977","Terror Within",612,2.509259
"11726",11726,"1999","That '70s Show: Season 2",26,4.074977
"11727",11727,"1999","Galapagos: IMAX",403,3.414303
"11728",11728,"2003","God and Buddha: A Dialogue",853,3.558824
"11729",11729,"1995","Full Throttle",392,2.810219
"11730",11730,"1990","Billy Joel: Live at Yankee Stadium",722,3.260274
"11731",11731,"1952","Flat Top",548,3.122449
"11732",11732,"2003","Good Boy!",688,3.418101
"11733",11733,"2004","Twentynine Palms",538,1.82678
"11734",11734,"1994","I Like It Like That",91,3.285372
"11735",11735,"1998","Phoenix",291,2.962963
"11736",11736,"2003","NBA Championship 2003",807,3.059406
"11737",11737,"1987","Mr. Vampire 3",120,3.022388
"11738",11738,"1991","Rod Stewart: Storyteller 1984-1991",792,3.045455
"11739",11739,"1997","Inventing the Abbotts",436,3.400154
"11740",11740,"1990","Hamlet",66,3.59774
"11741",11741,"2002","Happy Times",689,3.26078
"11742",11742,"2000","Horsey",249,1.780303
"11743",11743,"2001","Kira's Reason: A Love Story",30,2.828283
"11744",11744,"2002","Dragon Ball: Tien Shinhan Saga",226,3.920984
"11745",11745,"2005","Elektra",461,3.266101
"11746",11746,"2002","The Chateau",307,2.12586
"11747",11747,"1999","The Wiggles: Yummy Yummy",318,3.082645
"11748",11748,"2001","Def Leppard: Historia/In the Round in Your Face",174,3.64
"11749",11749,"2001","Visions of Sugarplums",733,1.571429
"11750",11750,"1997","Clockwatchers",750,3.116322
"11751",11751,"1977","Suspiria",239,3.388066
"11752",11752,"1993","Alive",283,3.59177
"11753",11753,"2002","Spirited Away: Bonus Material",119,3.823034
"11754",11754,"1945","Spellbound",344,3.840426
"11755",11755,"2005","Schultze Gets the Blues",93,2.884271
"11756",11756,"2003","Boys of 2nd Street Park",301,3.052239
"11757",11757,"1976","Eat My Dust!",565,2.395833
"11758",11758,"1985","Miss Marple Mysteries: A Murder is Announced",517,4.055357
"11759",11759,"1954","Young at Heart",757,3.266953
"11760",11760,"1955","Pather Panchali",14,4.033511
"11761",11761,"2000","Orfeu",63,2.941558
"11762",11762,"1975","Doctor Who: Pyramids of Mars (Ep. 82)",277,3.97955
"11763",11763,"1991","American Dream",393,3.501684
"11764",11764,"1988","Memories of Me",736,2.80303
"11765",11765,"2003","The Shape of Things",310,2.771135
"11766",11766,"2001","Extreme Limits",763,2.482517
"11767",11767,"2002","Hard Cash",242,2.610465
"11768",11768,"2004","Alone in a Haunted House",100,1.372549
"11769",11769,"1943","Forever and a Day",160,3.042553
"11770",11770,"1948","The Naked City",101,3.450402
"11771",11771,"2003","Dreamcatcher",493,3.072143
"11772",11772,"1950","Mickey & Minnie's Sweetheart Stories",726,3.61828
"11773",11773,"1970","Passion of Anna",273,3.57461
"11774",11774,"2004","DiG!: Bonus Material",183,3.864
"11775",11775,"2003","The Fighting Temptations",326,3.3141
"11776",11776,"2004","Is It True What They Say About Ann?",153,3.53012
"11777",11777,"1995","Red Cherry",128,3.246851
"11778",11778,"1990","Hum",249,3.16568
"11779",11779,"1994","Priest",162,3.584104
"11780",11780,"1936","The John Wayne Collection: Vol. 1: Man from Utah / Sagebrush Trail",179,3.621681
"11781",11781,"1984","Indiana Jones and the Temple of Doom",135,4.145889
"11782",11782,"1989","Lightning!: Nova",10,3.360544
"11783",11783,"1998","Dr. Akagi",120,3.110672
"11784",11784,"2005","The Divine Bette Midler",126,3.633333
"11785",11785,"1980","Pride and Prejudice",525,3.795031
"11786",11786,"1995","Murder One: Season 1",519,3.793173
"11787",11787,"2000","American Virgin",511,2.170404
"11788",11788,"1992","The Naked Truth",101,2.082192
"11789",11789,"1994","Nell",678,3.599573
"11790",11790,"2003","Devil Winds",509,2.751938
"11791",11791,"1986","Sword of Gideon",131,3.147368
"11792",11792,"2000","Danger Beneath the Sea",13,2.757576
"11793",11793,"2003","Hooked",75,3.350318
"11794",11794,"2003","Marion Bridge",406,2.917898
"11795",11795,"1954","The Last Time I Saw Paris",281,2.980263
"11796",11796,"2000","Street Fighter Alpha",353,3.395604
"11797",11797,"2003","The Wiggles: Toot Toot!",318,3.57536
"11798",11798,"1998","Ringmaster",42,2.376096
"11799",11799,"1990","Decoration Day",815,3.411594
"11800",11800,"1998","Fireworks",139,3.734463
"11801",11801,"2004","Comic Book: The Movie: Bonus Material",659,2.83237
"11802",11802,"1945","Mildred Pierce",525,3.896525
"11803",11803,"2005","Zeher",772,2.729412
"11804",11804,"1974","The Great Gatsby",101,3.493304
"11805",11805,"2004","The Big Bounce",132,2.741835
"11806",11806,"1998","The Secret of N-I-M-H 2: Timmy to the Rescue",52,3.175573
"11807",11807,"1995","Chinese Odyssey 2: Cinderella",102,3.198413
"11808",11808,"1977","Eaten Alive",677,2.261194
"11809",11809,"1996","Bob Hope: Hollywood's Brightest Star",377,3.1375
"11810",11810,"2003","Reno 911: Season 1",454,3.989857
"11811",11811,"1986","The Delta Force",254,3.100072
"11812",11812,"2004","Million Dollar Baby",776,4.165076
"11813",11813,"2005","Cold & Dark",235,2.270677
"11814",11814,"1935","The Good Fairy",116,3.216867
"11815",11815,"1989","Quantum Leap: Season 1",464,4.034759
"11816",11816,"2004","National Geographic: Beyond the Movie: Alexander the Great",154,3.064103
"11817",11817,"1998","Dancing at Lughnasa",443,3.374127
"11818",11818,"1945","The Bells of St. Mary's",761,3.576515
"11819",11819,"2004","Locked Up",793,2.921316
"11820",11820,"2003","Sylvia",359,2.949439
"11821",11821,"1983","XTRO",172,2.39726
"11822",11822,"1991","The Super",379,3.48484
"11823",11823,"1986","Down by Law: Bonus Material",651,3.732143
"11824",11824,"1994","Middlemarch",786,3.710884
"11825",11825,"1921","The Kid",189,4.04963
"11826",11826,"1991","Life Stinks",568,3.069643
"11827",11827,"1999","The Runner",48,2.56
"11828",11828,"2002","Strawberry Shortcake: Get Well Adventure",559,3.612346
"11829",11829,"1996","James and the Giant Peach",203,3.538534
"11830",11830,"1981","A Good Marriage",666,2.708333
"11831",11831,"2001","Sade: Sade Live",243,4.066406
"11832",11832,"1944","Tall in the Saddle",312,3.595588
"11833",11833,"1997","All Over Me",551,3.289673
"11834",11834,"1998","Out of the Past",584,2.864
"11835",11835,"1987","Tragic Hero",586,3.051546
"11836",11836,"1952","Victory at Sea",264,3.89538
"11837",11837,"1987","Three Men and a Baby",34,3.244861
"11838",11838,"2004","Omagh",883,3.447368
"11839",11839,"2000","Mark Twain",548,3.999055
"11840",11840,"1979","Nosferatu the Vampyre",134,3.537617
"11841",11841,"2004","Cleopatra",524,3.015038
"11842",11842,"2005","Bewafaa",540,2.814815
"11843",11843,"1993","NYPD Blue: Season 1",19,3.776224
"11844",11844,"1967","Barefoot in the Park",352,3.605976
"11845",11845,"1955","Summertime",611,3.601169
"11846",11846,"1985","Prizzi's Honor",790,3.441187
"11847",11847,"2005","Dust to Glory",618,3.593197
"11848",11848,"1997","For Richer or Poorer",473,3.276613
"11849",11849,"1998","Earth",565,3.618548
"11850",11850,"2003","Dumb and Dumberer: When Harry Met Lloyd",427,2.364487
"11851",11851,"1946","The Yearling",133,3.548864
"11852",11852,"1991","Return to the Blue Lagoon",354,3.128747
"11853",11853,"1982","Privates on Parade",425,2.371681
"11854",11854,"1939","Only Angels Have Wings",184,3.510035
"11855",11855,"1967","Hombre",249,3.609117
"11856",11856,"1962","Half Ticket",689,2.72043
"11857",11857,"2000","The Man Show: Season 2",856,3.765101
"11858",11858,"1974","Good Times: Season 2",618,3.838791
"11859",11859,"1996","Star Trek: First Contact",129,3.773549
"11860",11860,"1976","Bruce Lee: Fists of Fury / Chinese Connection",153,3.698131
"11861",11861,"2002","National Geographic: Into the Great Pyramid",222,3.159664
"11862",11862,"2002","The Real World: Exotic Vacations",50,2.434316
"11863",11863,"1996","D3: The Mighty Ducks",709,3.684286
"11864",11864,"1993","Gardens of the World with Audrey Hepburn",146,3.356828
"11865",11865,"1987","The Hidden",629,3.390032
"11866",11866,"1963","The Defilers/ Scum of the Earth!",82,2.395683
"11867",11867,"1994","Ed Sullivan: Rock 'n' Roll Forever",234,3.045161
"11868",11868,"1998","Major League 3: Back to the Minors",100,2.733126
"11869",11869,"2004","The Secret Lives of Adult Stars",52,2.230108
"11870",11870,"2002","Big Pun: Still Not a Player",104,2.884892
"11871",11871,"2000","Lorna Doone",453,3.269841
"11872",11872,"1969","Dark Shadows: Vol. 14",287,3.721992
"11873",11873,"2002","Joe and Max",7,3.054264
"11874",11874,"2003","Twelfth Night",326,2.666667
"11875",11875,"2000","Boiler Room",131,3.56019
"11876",11876,"2004","Breakdance Step by Step",65,3.207792
