"movie_year","movie_cluster","movie_avgScore"
"1993",443,3.766156
"1999",88,4.230879
"2001",511,3.492418
"1960",216,3.64096
"2000",747,3.413417
"1997",691,3.888849
"2002",736,3.291538
"1994",526,3.933273
"1998",875,3.072846
"1957",553,3.004569
"2001",124,4.074084
"1999",262,3.715236
"2001",757,3.634672
"2003",846,2.503372
"2001",555,2.909169
"2004",647,3.531949
"2002",970,3.042741
"1991",75,3.408917
"2003",357,3.54584
"1993",827,3.715727
"2000",949,4.087545
"2002",517,3.25
"1990",925,3.309295
"2003",446,3.961694
"1997",967,3.454647
"2004",444,3.284135
"1997",491,3.75777
"2002",448,3.72136
"1999",68,3.381892
"2004",178,3.478505
"1994",186,3.621651
"1998",407,3.503884
"2002",356,4.12339
"1995",192,3.281828
"2005",44,3.723653
"2000",100,3.475493
"2004",895,2.988401
"2001",706,3.18458
"1989",910,4.027797
"2000",329,4.2435
"1984",391,3.635391
"2000",87,3.808471
"2003",285,4.154016
"1939",601,4.170713
"2002",624,3.399151
"2004",337,3.874524
"1975",473,3.524225
"2000",402,3.541636
"1991",851,3.574464
"1994",650,3.480091
"2002",624,3.399151
"1998",308,3.639952
"2002",877,3.594035
"1981",269,3.210245
"1997",260,3.597048
"1986",218,3.674075
"1977",297,3.900768
"1993",527,3.82545
"1964",230,3.879961
"1997",691,3.888849
"1999",511,3.739393
"2003",753,3.423639
"2004",705,2.859825
"2003",806,2.929445
"2002",453,3.03989
"1996",107,3.770553
"1988",344,3.384809
"2002",279,3.301417
"1994",151,4.299842
"1971",555,3.763822
"2001",519,4.329497
"1999",132,3.70117
"1982",217,3.670823
"1996",209,3.260393
"2000",494,2.878339
"2000",503,3.784194
"2004",786,3.680781
"1987",753,3.692693
"1985",640,3.732186
"1984",135,4.145889
"2001",148,4.434549
"1999",232,3.252475
"1999",511,3.739393
"1985",25,3.905178
"2001",247,3.706658
"1971",555,3.763822
"1999",88,3.809036
"1932",107,3.507773
"2000",259,3.68911
"1985",659,3.708849
"1965",751,3.713114
"2000",131,3.56019
"1983",200,4.460864
"1988",621,4.016581
"2004",480,4.010509
"2001",627,3.892619
"1994",327,3.562751
"2005",137,3.668504
"1997",220,2.999578
"2001",781,3.288255
"1997",273,3.621725
"1994",25,3.219437
"1988",132,3.52492
"1994",524,3.967309
"1993",527,3.82545
"2003",324,3.895899
"2004",350,3.751418
"1993",76,2.653815
"2003",779,3.434634
"1997",175,3.474259
"1959",212,4.158199
"2001",375,3.015317
"1999",747,3.636239
"2000",147,3.891397
"1999",821,2.669333
"2004",666,4.637046
"2002",215,3.038423
"2003",373,3.885827
"2001",781,3.288255
"1992",326,3.239781
"1989",771,3.320542
"1992",86,3.769887
"1999",976,3.818831
"1960",256,3.706229
"2000",485,3.522983
"1995",9,3.33412
"1997",167,3.708928
"1996",107,3.770553
"2001",804,3.337194
"1934",46,3.884096
"2004",228,3.686469
"1980",445,3.487109
"2004",647,3.531949
"1999",937,2.970127
"2001",842,2.640721
"2001",863,3.924927
"1998",326,3.843409
"2001",107,3.480235
"1987",861,3.222332
"1963",439,3.885472
"1974",133,4.404166
"2004",832,4.144885
"2003",261,3.210328
"2004",647,3.531949
"1984",135,4.145889
"2001",44,3.133353
"1993",666,3.842654
"2000",597,2.854858
"2004",242,3.584753
"1989",944,3.708011
"1956",215,3.830486
"1966",439,3.754985
"1979",201,3.429459
"1999",521,3.291348
"1998",257,3.639784
"2003",872,2.952272
"1972",628,3.574964
"1999",239,3.698874
"2003",357,3.54584
"1957",329,4.116825
"1985",419,3.415354
"1997",167,3.708928
"2003",131,3.210415
"1984",391,3.635391
"1999",552,4.306806
"1996",298,3.472791
"1995",828,3.788651
"2001",706,3.18458
"2005",309,3.762713
"1986",497,2.644172
"2002",59,3.620066
"2004",480,4.010509
"2004",825,4.140204
"1996",680,3.582555
"1996",129,3.773549
"1993",643,3.688128
"2004",916,3.45707
"1981",336,4.50428
"1994",592,3.659036
"2002",571,2.961311
"2004",8,3.195432
"1995",147,3.555303
"1993",527,3.82545
"2001",417,3.183512
"1990",507,3.891829
"2004",439,3.050055
"2003",771,2.994377
"1966",367,3.214261
"1987",580,3.971653
"1999",552,4.306806
"1995",358,3.593476
"2000",827,3.692869
"2002",101,4.12221
"2004",290,4.362009
"1992",580,3.813993
"2003",280,2.987257
"2001",586,3.398229
"1983",182,3.718461
"1994",187,3.954277
"2002",397,3.280819
"2004",450,3.694849
"1981",74,3.424573
"1978",310,3.47616
"1960",105,3.853979
"1991",152,3.52191
"1988",554,3.892577
"2004",350,3.751418
"1998",393,4.191832
"1994",374,4.064076
"1997",167,3.708928
"2005",44,3.723653
"1996",28,2.790073
"1990",737,3.036177
"2002",129,3.44278
"2004",746,3.764314
"1990",491,3.649216
"2002",113,3.351864
"1998",299,4.294902
"2004",454,4.126182
"1986",24,3.827354
"2001",461,2.711488
"2001",406,3.219777
"2003",22,3.720851
"1990",362,2.78932
"1992",462,3.828803
"2001",251,3.279928
"1984",536,3.985602
"1975",267,4.173679
"2002",113,3.351864
"2000",855,3.897963
"1963",368,3.801148
"1948",515,3.938703
"1993",672,3.270498
"2005",758,3.522703
"1995",529,3.971477
"1997",634,2.943741
"1981",274,3.324156
"1983",819,3.731006
"1995",535,3.771849
"1991",547,3.451306
"1994",619,4.195069
"1986",24,3.827354
"2002",769,2.794587
"1996",754,3.852934
"1998",826,3.435275
"2003",603,3.560767
"2004",633,3.227422
"1997",598,3.699458
"1988",156,3.6953
"1962",85,4.123799
"1999",253,3.587593
"2003",618,4.481481
"2003",779,3.434634
"1997",772,3.886768
"2003",32,4.273238
"1984",135,4.145889
"2003",17,3.974011
"1995",538,2.967644
"2004",555,3.557411
"1981",66,3.636916
"2000",22,3.130971
"2003",9,3.551792
"2004",776,4.165076
"2001",985,3.121276
"2004",786,3.680781
"2002",526,3.145374
"1967",654,3.380457
"1994",134,3.8615
"2000",177,4.078933
"1986",24,3.827354
"2000",612,3.533859
"1991",694,3.463177
"2003",375,3.787705
"1995",358,3.593476
"1999",438,3.261131
"1994",466,3.513482
"1996",259,3.857214
"1978",490,2.939649
"1994",78,3.913959
"1985",110,3.407144
"1993",184,3.703947
"2001",627,3.892619
"2002",500,3.941281
"2002",329,4.46689
"1957",486,3.911087
"1955",317,3.788409
"1994",151,4.299842
"2004",967,3.875302
"2000",279,3.789395
"2004",400,2.991963
"2000",310,3.593272
"1998",477,3.526671
"1998",68,3.582925
"1984",706,3.413019
"2002",42,3.499955
"1998",376,3.830179
"2003",9,3.551792
"2004",337,3.874524
"1991",251,3.265209
"2003",443,3.360761
"2000",649,3.62651
"2003",654,3.136262
"2003",195,3.370307
"1998",580,3.52642
"2000",799,4.250873
"1990",343,3.38907
"1920",95,4.074779
"2004",553,3.527308
"1997",95,3.337349
"2002",697,3.363678
"2004",146,3.692771
"2002",883,4.482439
"1958",725,4.052634
"1979",615,3.799575
"2002",944,3.274566
"1993",38,3.759085
"2004",133,3.54105
"1992",717,4.018701
"2002",697,3.363678
"2004",133,3.54105
"2004",832,4.144885
"1997",299,4.033121
"2003",450,3.308089
"1996",529,3.72429
"2001",426,3.373464
"1998",299,4.294902
"2000",610,3.734414
"2003",447,3.536678
"1996",619,3.518462
"1972",509,3.687554
"2001",434,3.861364
"2005",3,4.071286
"1981",203,3.665507
"1999",552,4.306806
"2001",475,3.198742
"2001",699,3.917093
"2001",687,3.347181
"1995",285,4.082388
"2004",675,1.88755
"2001",247,3.706658
"2002",395,4.006494
"2001",417,3.183512
"1996",231,3.729131
"2003",521,3.741515
"1995",386,3.715807
"1947",276,3.821906
"2003",823,3.374053
"1987",34,3.244861
"2004",337,3.874524
"1984",200,3.603305
"2001",757,3.64622
"1999",35,3.513825
"2004",29,4.216401
"1999",253,3.587593
"2000",720,3.813252
"2004",71,3.255195
"1997",363,3.874878
"1999",521,3.291348
"2004",448,3.994086
"1992",717,4.018701
"1994",558,3.493687
"1999",511,3.739393
"1997",136,3.616461
"1953",430,3.559341
"2000",474,3.622414
"2002",697,3.363678
"2003",308,4.415645
"2001",54,2.968054
"2002",441,3.518135
"1990",302,3.762907
"1998",606,3.461237
"2003",427,2.906819
"1985",664,3.672007
"2003",308,4.415645
"2004",276,3.265995
"1990",124,3.902124
"2003",310,2.758685
"2002",697,3.824967
"2000",218,3.78264
"2004",167,3.508803
"2003",604,3.686217
"1992",717,4.018701
"1998",53,3.531605
"1975",156,3.46375
"2001",757,3.634672
"1997",801,3.785844
"2003",318,3.755254
"2003",55,3.776903
"1935",464,3.771181
"1963",101,4.164126
"1997",813,3.858754
"2001",97,3.595733
"1975",833,3.791506
"2004",379,4.309204
"2000",554,3.3613
"1999",110,3.552198
"1998",557,2.721959
"2002",268,3.186647
"2004",982,3.56256
"1991",813,3.965743
"1992",160,4.003484
"1989",910,4.027797
"1998",21,3.522611
"1954",651,3.80284
"2002",42,3.499955
"2002",462,3.059724
"1987",34,3.244861
"1960",340,4.162456
"2005",136,3.382694
"2002",445,3.158628
"1995",103,4.135206
"2002",254,3.438858
"2003",410,4.017275
"1996",994,3.426261
"1999",107,3.628809
"2003",632,3.311109
"1988",59,3.534888
"2000",611,2.813355
"1989",628,3.208674
"2003",398,3.663653
"1999",118,4.030182
"1989",915,3.432834
"2000",817,4.00897
"1992",423,3.93789
"1998",646,3.700763
"2004",279,3.050243
"1993",675,3.535003
"2003",689,3.5042
"2003",427,2.906819
"2002",452,4.09633
"1979",769,3.648646
"1999",521,3.291348
"1975",490,3.886148
"1989",214,3.858014
"1990",328,3.874285
"2002",215,3.038423
"1961",326,4.143437
"1995",544,3.70565
"2001",863,3.924927
"1971",623,3.734911
"2004",428,3.716396
"2003",531,3.981915
"1979",88,3.446916
"2000",441,3.910989
"1993",827,3.715727
"2001",931,3.561271
"1994",25,3.219437
"2003",90,3.516888
"1995",290,3.891789
"2005",136,3.382694
"2002",415,3.751165
"2001",148,4.303697
"1992",509,3.567075
"1961",870,3.889494
"1999",9,3.156884
"2003",686,3.837031
"2004",724,3.585474
"1989",82,3.361984
"1974",826,3.689805
"1998",580,3.52642
"2003",29,3.761979
"1981",547,3.667792
"2001",757,3.634672
"1996",805,3.574021
"1989",316,4.056715
"1998",477,3.526671
"2002",445,3.327946
"1990",491,3.649216
"2002",601,4.270513
"2001",161,3.270154
"1992",370,3.251325
"1995",262,3.713077
"2002",218,3.587841
"2004",132,4.194235
"1983",747,4.101891
"1986",889,3.612896
"2001",586,3.398229
"2002",801,3.334195
"2004",113,2.601609
"1999",910,3.30223
"1954",515,4.199701
"1981",358,3.941335
"1990",369,3.555254
"1978",709,3.640379
"1997",95,3.337349
"2004",825,4.140204
"2004",740,3.143065
"1996",328,3.525801
"2004",76,3.746166
"1984",354,3.580013
"2001",757,3.634672
"1980",165,3.805661
"1996",138,3.728132
"2001",215,3.314959
"2003",195,3.370307
"1985",435,3.438752
"1985",563,3.392009
"2002",462,3.059724
"1988",466,4.125148
"2004",139,3.439549
"1994",685,3.270255
"1976",69,3.893239
"1992",812,3.818322
"1998",164,3.405964
"1951",184,3.911264
"1996",328,3.525801
"1980",200,4.543761
"1975",930,3.596061
"1997",967,3.454647
"2004",659,2.924365
"2003",427,2.906819
"1981",280,3.488262
"1998",113,3.995826
"1971",242,3.96719
"1999",289,3.331738
"2002",133,3.775798
"2002",408,3.871634
"1984",378,3.839199
"1993",527,3.82545
"1990",507,3.891829
"1996",669,3.847745
"2003",162,3.74779
"2003",152,3.44388
"1996",6,3.475996
"1986",24,3.827354
"1964",693,3.802618
"1976",406,3.700862
"1986",80,3.313928
"2000",674,4.314677
"1985",561,3.522697
"2000",158,2.935115
"1998",116,3.381303
"2000",966,3.750829
"2003",90,3.421594
"1999",615,3.849987
"1996",285,4.032099
"1993",827,3.715727
"1979",324,2.76875
"1999",714,4.263233
"1997",273,3.621725
"1999",511,3.739393
"1991",47,3.230442
"2003",779,3.434634
"1996",529,3.72429
"1957",303,4.166029
"1973",334,3.426817
"1992",749,4.181926
"1995",544,3.70565
"1997",967,3.454647
"1999",138,3.682769
"2003",365,3.694041
"1983",622,3.818948
"1997",355,3.70976
"1994",80,3.113013
"1979",101,3.65901
"1981",333,3.858598
"1986",617,4.06624
"2002",354,3.626271
"1989",771,3.320542
"2001",434,3.861364
"1998",795,3.770579
"2000",695,3.41765
"1985",59,4.053373
"1962",85,4.123799
"1972",29,3.668398
"1987",320,3.621688
"1988",638,3.819241
"2000",273,2.836554
"1984",737,3.358244
"1999",321,3.540641
"1992",415,4.164722
"1992",580,3.813993
"1996",281,3.390382
"1999",152,3.786779
"2003",328,3.861951
"1997",133,3.666294
"2001",603,4.283961
"2002",797,2.899578
"1999",554,3.690123
"2002",356,4.12339
"2000",48,3.56595
"1999",243,3.710282
"1988",469,3.709993
"2000",354,3.716948
"2001",88,3.044677
"2002",281,2.806283
"2003",603,3.560767
"1986",43,4.140457
"1993",666,3.842654
"1995",131,3.435466
"1982",316,3.921816
"2004",152,3.910232
"2004",488,3.481127
"1998",641,2.872098
"2003",17,3.704385
"1987",428,3.386663
"2002",397,3.280819
"1964",561,4.094771
"1989",580,3.877108
"2004",132,4.194235
"2000",794,2.972861
"2004",217,4.265418
"1992",287,3.571182
"2000",87,3.808471
"1992",424,3.441348
"2001",13,4.716401
"1997",273,3.621725
"1967",973,3.954721
"2001",281,3.701688
"1995",428,3.589162
"1995",443,3.32964
"2001",670,3.089211
"1976",662,3.809598
"2002",104,3.734314
"2002",269,3.082416
"2004",701,3.863561
"2004",375,3.131988
"1992",160,3.388518
"1996",43,3.961893
"1962",85,4.123799
"2000",106,3.77871
"2004",444,3.284135
"1997",569,3.525545
"1967",373,3.650306
"2004",798,3.150146
"2000",258,3.710076
"2003",195,3.370307
"2002",999,3.394528
"2001",52,3.61857
"1994",317,4.59329
"1997",355,3.70976
"1994",167,4.079366
"1982",569,3.738614
"2004",11,3.702632
"2000",702,3.97578
"1992",65,3.20484
"1998",351,3.639462
"1999",787,3.055647
"2003",52,3.970668
"1998",366,3.762952
"2003",172,3.931896
"2004",579,2.696383
"1977",515,3.762077
"1982",107,3.264683
"2001",188,3.160767
"1993",339,3.944499
"1949",569,3.979452
"1984",718,3.764079
"2002",598,3.347065
"1998",21,3.522611
"1987",713,3.468287
"1995",276,3.517797
"2004",982,3.56256
"1989",771,3.320542
"2003",172,3.931896
"2000",166,3.230544
"1981",518,3.720502
"1964",86,3.984186
"1980",445,3.487109
"2004",358,3.442219
"2002",27,3.823426
"1991",826,3.998281
"1999",232,3.252475
"1972",742,3.776052
"2003",82,3.452174
"1996",383,3.577762
"2000",251,3.766328
"2003",328,3.861951
"2001",710,3.476678
"1972",742,3.776052
"2004",285,3.608983
"1997",348,3.147175
"1980",823,3.863433
"1974",631,3.022599
"1983",190,3.031443
"1979",705,3.92349
"1993",95,3.726693
"1997",183,3.521474
"1988",178,3.803171
"1970",474,4.118357
"1999",429,4.079143
"2002",697,3.363678
"1978",465,3.796158
"1984",536,3.985602
"1975",504,3.88397
"1997",153,3.129555
"2002",183,3.879123
"1935",130,4.069331
"1995",131,3.075753
"1988",246,3.566771
"1995",563,3.49208
"2000",554,3.3613
"1990",925,3.309295
"2002",415,3.751165
"2005",4,3.552196
"1975",709,4.277093
"1995",391,4.034041
"1975",473,3.524225
"1985",59,4.053373
"2002",151,2.375277
"2002",258,3.61773
"1997",519,3.712091
"1972",358,3.645665
"1985",48,4.019975
"2000",441,3.910989
"1987",554,3.799101
"1992",78,3.30859
"1993",643,3.688128
"1994",485,3.764224
"1991",52,4.312076
"2001",627,3.892619
"1995",748,3.365381
"2002",320,3.530735
"1996",974,3.853509
"1989",722,3.473923
"1987",811,3.851555
"2005",679,3.754105
"2004",5,3.748854
"1983",190,3.031443
"2001",557,3.684353
"1993",815,3.831679
"1989",722,3.473923
"1996",529,3.72429
"2001",417,3.183512
"1999",674,4.280419
"1996",473,4.015558
"1993",88,4.08285
"1995",699,3.579505
"1999",965,4.160507
"2003",675,3.04415
"1919",443,3.153595
"1984",88,3.956728
"1953",751,4.091276
"1993",130,2.848866
"1992",160,4.003484
"2004",499,3.517816
"1995",428,3.589162
"1987",354,3.569392
"1950",249,3.944775
"2004",80,3.342418
"1998",674,4.116339
"1985",818,3.394286
"1988",944,3.818428
"2001",352,3.768131
"2002",537,3.793098
"1996",44,2.769231
"1993",610,3.276365
"2000",797,2.606329
"1999",511,3.604828
"1999",897,3.54086
"2002",290,2.854417
"1972",573,3.907108
"1981",208,3.725313
"2001",223,3.568607
"1995",215,3.025696
"1999",132,3.70117
"1993",101,3.596239
"2003",72,3.140178
"2004",124,3.862583
"1999",352,3.356075
"2003",148,4.545413
"2004",358,3.442219
"1965",326,4.051303
"1997",95,3.337349
"2001",603,4.283961
"2002",674,3.335156
"1986",584,3.950948
"2002",408,3.871634
"2001",106,3.454628
"1991",740,3.63871
"2004",982,3.56256
"2004",132,4.194235
"1999",200,3.603121
"1995",823,3.536743
"1974",593,3.969932
"2002",415,3.751165
"2002",397,3.280819
"2004",133,3.54105
"2002",448,3.973433
"1974",310,3.712471
"1994",543,3.681451
"1997",691,3.888849
"1993",419,3.2912
"2004",966,2.908023
"2002",115,2.908301
"1998",326,3.843409
"1978",465,3.796158
"1995",535,3.771849
"2003",236,3.291752
"2003",9,3.551792
"1963",340,4.151874
"2004",553,3.527308
"1997",813,3.858754
"2002",526,3.145374
"2004",285,3.398866
"2004",659,2.924365
"1994",314,4.043315
"2000",720,3.813252
"2003",365,3.694041
"2002",332,3.781585
"2004",285,3.398866
"1999",493,2.972048
"2000",402,3.541636
"2002",697,3.363678
"1991",50,4.026017
"2003",67,2.441118
"2002",397,3.280819
"2002",570,3.495552
"1997",967,3.454647
"2002",273,2.835258
"2000",279,3.789395
"2004",574,3.369578
"1972",573,3.907108
"1990",209,3.904908
"2002",429,3.850366
"1967",973,3.954721
"1996",51,3.804783
"1984",536,3.985602
"2001",519,4.329497
"1980",5,3.421628
"2000",727,3.616613
"1996",43,3.961893
"1992",717,4.018701
"1997",598,3.699458
"1998",32,3.532666
"2002",329,4.46689
"1994",550,3.51308
"1995",529,3.971477
"1978",564,3.757677
"1996",259,3.857214
"1991",367,3.542831
"2002",215,3.184973
"2002",258,3.61773
"1992",36,3.141214
"1998",772,3.378151
"1988",126,3.791571
"2001",159,3.290035
"1986",194,3.684117
"1997",598,3.699458
"2001",806,3.091067
"1987",811,3.851555
"1958",405,3.46815
"1962",422,4.292388
"1995",35,3.076077
"2001",527,3.223061
"2000",674,3.236626
"1988",246,3.566771
"2002",415,3.751165
"1995",694,3.536994
"1988",944,3.818428
"2005",62,4.014265
"1998",580,3.52642
"2005",650,3.454051
"1994",134,3.310733
"2003",443,3.360761
"1998",806,3.534112
"1940",902,3.898901
"1991",851,3.574464
"1964",86,3.984186
"1974",145,3.443282
"2005",841,4.306278
"1992",745,3.628809
"1952",116,3.907945
"1995",386,3.715807
"2004",276,3.265995
"1974",133,4.404166
"2003",148,4.545413
"2003",90,3.514566
"2001",434,3.861364
"1995",737,3.717364
"2000",8,3.182783
"1999",745,3.450003
"2004",428,3.716396
"2000",827,3.692869
"1998",133,3.503304
"2005",218,4.058354
"2004",144,3.859813
"2001",351,3.451661
"2002",355,4.108761
"2004",143,3.37316
"1952",116,3.907945
"2000",942,3.007188
"2002",982,3.367374
"1996",669,3.847745
"2004",76,3.2329
"1997",375,3.389935
"2003",255,3.549393
"2004",560,3.274906
"2000",213,2.903226
"1987",119,2.632886
"2004",279,3.601244
"1992",745,3.628809
"1986",584,3.950948
"2003",148,4.545413
"2000",158,2.512827
"1978",490,2.939649
"2003",308,4.415645
"1996",288,3.076271
"2004",417,3.076879
"1993",161,3.682841
"1971",609,4.048665
"1972",742,3.776052
"2003",38,3.082665
"2002",159,3.410992
"1984",718,3.764079
"1992",496,3.275178
"1996",690,3.21255
"1998",21,3.199282
"1985",59,4.053373
"1995",685,3.776072
"1980",445,3.487109
"1980",445,3.487109
"1962",85,4.123799
"1989",643,3.017153
"1995",29,3.439197
"2004",239,3.036021
"2004",983,3.360622
"2004",95,3.688752
"1988",554,3.892577
"2002",415,3.751165
"2004",329,4.534547
"2002",438,2.993749
"2001",967,3.954483
"2001",269,3.247966
"1984",77,3.993266
"1994",524,3.967309
"2004",982,3.56256
"2002",67,3.316078
"2001",752,4.514376
"2002",641,2.894097
"2001",740,3.448148
"2001",557,3.684353
"1996",138,3.728132
"1996",209,3.260393
"2003",29,3.761979
"2004",5,3.748854
"1985",101,3.543074
"2000",100,3.475493
"2001",215,3.625289
"2002",801,3.334195
"2004",746,3.503463
"1988",621,4.016581
"1960",627,3.435773
"2004",76,3.2329
"1967",372,3.895719
"1991",52,4.312076
"1994",58,2.321232
"1995",199,3.762017
"2002",801,3.334195
"1996",107,3.770553
"1999",132,3.70117
"2005",604,3.677253
"2003",689,3.5042
"2003",563,3.148614
"2004",115,3.027131
"2000",827,3.692869
"1983",85,2.361842
"2003",191,4.373045
"1999",47,2.960794
"1993",38,3.759085
"1993",250,3.64749
"1989",468,4.032698
"2001",351,3.451661
"1989",214,3.858014
"2003",823,3.374053
"1999",307,3.798611
"2001",625,4.115143
"1988",372,3.672714
"1998",351,3.639462
"1991",262,3.085637
"1958",274,3.250605
"2001",59,3.588055
"2002",633,3.361565
"2004",350,3.751418
"1986",24,3.827354
"1995",621,3.666299
"2002",255,3.453337
"2001",909,3.433475
"2000",503,3.784194
"1996",107,3.770553
"2004",273,3.385696
"2003",318,3.755254
"2004",706,3.679983
"1990",181,3.534054
"1988",482,3.129645
"1979",615,3.799575
"2001",524,2.278761
"2003",357,3.54584
"2002",702,4.314291
"2004",567,3.833778
"1984",713,3.472824
"1999",359,3.334667
"1999",321,3.540641
"1998",171,3.121203
"1984",134,3.845524
"2004",757,3.298825
"2004",379,4.309204
"2002",423,3.780326
"1994",317,4.59329
"2002",249,3.126861
"2001",88,3.127862
"2001",586,3.398229
"1992",874,3.963429
"1990",491,3.649216
"1994",353,2.37026
"1982",51,3.845437
"1999",965,4.160507
"1966",215,3.495058
