"","movie_year","movie_cluster","movie_avgScore"
"36533","2000",503,3.784194
"80061","2003",921,3.104209
"35813","2005",309,3.762713
"25506","2004",218,3.281468
"36230","1989",214,3.858014
"84237","2003",328,3.861951
"83830","2004",5,3.748854
"22077","1988",255,3.567892
"1521","1994",151,4.299842
"12427","1990",641,3.8027
"21680","2002",415,3.751165
"61340","2004",515,3.674597
"22482","1996",66,4.032409
"10799","2001",473,3.18125
"1312","1985",59,4.053373
"69174","1971",623,3.734911
"36538","2004",350,3.751418
"58719","1999",301,3.685215
"48198","2001",864,3.209279
"99935","1930",113,4.018339
"19829","1994",550,3.51308
"61473","1988",436,3.628177
"24361","2000",772,3.224623
"30516","2000",550,3.670938
"62286","1940",902,3.898901
"72851","1978",564,3.757677
"80023","1982",217,3.670823
"36145","2003",121,3.004601
"22426","1997",167,3.708928
"89983","1975",267,4.173679
"61182","1983",234,3.581815
"18821","1998",502,3.708466
"12655","2003",148,4.545413
"52568","2003",52,3.970668
"92286","1984",135,4.145889
"19135","1999",133,3.397656
"65815","1989",484,4.333289
"16543","1997",500,3.648432
"64388","1994",42,3.454391
"36591","2004",308,3.992179
"29047","1996",338,3.478508
"87722","2004",133,3.54105
"64598","1999",674,4.280419
"95332","1988",461,3.405487
"91631","2005",88,3.482236
"58558","1996",51,3.804783
"21061","2000",83,3.27575
"1894","2002",584,4.017673
"30371","1997",782,3.014305
"43984","2001",106,3.192213
"78524","2000",855,3.897963
"79352","2000",328,3.346214
"32471","1979",745,3.704972
"52803","1953",204,3.998506
"62772","1997",691,3.888849
"2412","2004",444,3.503421
"20093","2004",285,3.398866
"62249","1997",691,3.888849
"22820","1998",281,3.750579
"12792","1998",291,3.450805
"20820","1999",47,2.960794
"89687","1994",885,2.328671
"37649","1994",347,3.020782
"33011","2001",863,3.924927
"60090","1977",297,3.900768
"92329","2003",337,3.759005
"93725","1998",10,3.211413
"38151","2004",358,3.442219
"56060","1997",61,3.571383
"19939","1981",336,4.50428
"28237","1988",389,3.311502
"3556","1996",281,3.390382
"25455","1949",569,3.979452
"51050","1998",393,4.191832
"71886","2001",611,3.032766
"92769","1997",598,3.699458
"75364","1987",338,3.524425
"40025","2004",439,3.050055
"4491","1989",214,3.858014
"7902","2003",582,3.783133
"17527","1996",613,3.526632
"3611","2000",346,4.10757
"12563","2002",567,3.787459
"14548","2004",132,4.194235
"5781","1993",21,3.339065
"32747","1993",88,4.08285
"9783","2004",178,3.478505
"74292","2004",11,3.702632
"40270","2004",342,3.405063
"17772","1993",827,3.715727
"98576","2005",307,3.442051
"58317","2003",17,4.068354
"41213","1987",152,3.448489
"92826","1995",379,4.371916
"42821","2001",770,3.728863
"30774","1989",538,3.912238
"51959","2005",464,2.810887
"34518","2003",357,3.54584
"98641","2004",279,3.601244
"74387","1999",365,3.327176
"79579","2000",740,3.48694
"43034","2003",281,3.946369
"4809","1972",509,3.687554
"78901","2000",494,2.878339
"23509","2001",781,3.288255
"97928","2004",350,3.751418
"3895","1971",888,4.073817
"56799","1993",251,3.777071
"12639","1992",423,3.93789
"78506","1991",373,3.116812
"63789","2001",397,3.339877
"48818","2002",526,3.145374
"44075","1991",370,3.738979
"59963","1973",334,3.426817
"50449","2000",172,3.891159
"53194","1997",133,3.852399
"18996","1974",593,3.969932
"79685","1999",841,3.639514
"16241","2004",705,2.859825
"82048","1965",130,4.01297
"18143","2004",78,3.281634
"34839","1999",943,3.48652
"96303","1996",42,3.412418
"52243","2005",186,3.286353
"38754","1994",759,4.031425
"50262","1999",88,4.230879
"76945","2002",746,4.172963
"78182","2002",187,4.045155
"58711","1996",252,3.389644
"93304","2002",183,3.879123
"54194","1999",131,3.076764
"77370","2004",746,3.764314
"14830","2000",749,4.203065
"49027","1997",293,3.949864
"50997","1996",328,3.525801
"58744","1997",474,3.326412
"31662","1995",386,3.715807
"25887","2000",503,3.784194
"37770","1960",300,3.8939
"27858","1994",207,3.714657
"71520","1976",897,3.585561
"33083","2003",286,3.420502
"36147","2004",132,2.741835
"87089","1992",268,3.816064
"33988","1985",238,3.63639
"63028","2004",213,3.208186
"16234","2001",399,3.214988
"5405","2000",259,3.68911
"32928","1934",221,4.025291
"76673","2003",261,3.210328
"25970","2004",724,3.585474
"25756","2001",318,3.294685
"32131","2003",65,3.137039
"25614","1969",267,3.896456
"34202","2002",356,4.12339
"9713","1994",31,4.144449
"26543","1999",650,3.49613
"58654","2002",27,3.823426
"95691","2005",259,3.676244
"81122","1943",228,3.934369
"64533","1997",770,3.073651
"4674","1980",336,3.735865
"45050","1998",113,3.510575
"3959","1999",723,3.440306
"76320","1997",355,3.70976
"90258","1987",753,3.692693
"37837","2002",801,3.334195
"7342","2004",939,3.830207
"94269","1999",68,3.381892
"63183","1999",412,3.496374
"46530","1995",209,4.294731
"83294","1997",158,3.611562
"90217","2001",406,3.219777
"24270","1989",944,3.708011
"14510","1998",423,3.571937
"99277","2002",320,3.530735
"42518","1981",336,4.50428
"65169","1998",21,3.522611
"63986","2003",375,3.592953
"98496","1994",310,3.859461
"30972","1985",419,3.318777
"74689","1996",258,3.810793
"87798","1990",491,3.649216
"4450","2003",409,3.495122
"62780","1973",291,3.98515
"58794","1994",68,2.951845
"36425","1998",739,3.523475
"67113","2001",505,2.548796
"20099","1962",569,3.813239
"7532","2001",426,3.373464
"80376","1995",290,3.891789
"30422","1986",45,3.475173
"51166","1992",702,3.240047
"41464","1993",351,3.665116
"17045","1998",120,3.277639
"62283","2001",601,3.913912
"93931","2002",349,3.9337
"28451","1988",58,3.947751
"32953","2004",279,3.601244
"31446","1997",329,3.602673
"47417","1949",569,3.979452
"25862","1997",811,4.164486
"62227","2001",794,3.505338
"34388","1957",486,3.911087
"975","1993",111,4.066515
"66127","2003",300,3.212007
"57529","1995",440,3.199041
"35056","1989",370,3.843339
"66987","1998",520,3.331721
"53662","1997",95,3.337349
"64771","2002",255,3.453337
"21169","1996",42,3.412418
"82083","2004",633,3.227422
"86280","2002",788,3.35914
"90075","2003",109,3.167334
"74897","1997",761,3.824836
"16057","1988",466,4.125148
"89803","1977",297,3.900768
"7473","2003",29,3.388183
"87529","2002",702,4.314291
"2221","1988",813,2.541524
"20875","1999",395,4.056132
"78350","2005",603,3.42992
"9488","2001",91,2.953772
"4650","1998",21,3.522611
"51286","2001",329,4.104492
"35952","1968",158,3.253112
"41170","2002",736,3.291538
"26140","2001",599,3.974806
"54356","2002",274,3.350564
"52267","1986",221,3.425965
"21772","2002",801,3.334195
"67754","1993",600,3.862133
"18853","1999",712,3.413191
"66576","2000",494,2.878339
"97617","2004",332,3.223298
"92739","2004",76,3.746166
"36249","1997",316,3.27303
"77986","2001",603,4.283961
"47430","1997",139,3.587688
"13496","2004",757,3.298825
"46165","2002",132,3.509512
"22434","2001",627,3.892619
"8984","2002",500,3.941281
"90868","2004",606,3.432611
"94905","2004",395,4.669731
"50171","1999",357,3.375595
"50858","2005",150,3.090674
"16376","1998",379,3.13798
"3863","2004",379,4.309204
"53623","2001",417,3.183512
"7873","1990",302,3.762907
"5360","1960",627,3.435773
"52108","2000",827,3.692869
"35235","2004",408,3.90588
"81643","1987",651,3.701833
"90361","2004",629,3.256971
"16684","2005",44,3.723653
"5081","2003",603,3.560767
"41418","1975",709,4.277093
"93846","2002",257,3.463843
"28653","2003",357,3.54584
"88364","1992",986,3.230163
"37306","2003",493,3.072143
"13395","1999",47,2.762702
"12250","1999",841,3.639514
"34280","1971",888,4.073817
"58798","1998",351,3.639462
"5680","1995",136,3.635118
"6034","1999",107,3.628809
"61347","1990",584,3.943568
"95270","1975",709,4.277093
"42277","2001",578,3.388706
"58337","1988",317,3.643462
"24457","1986",580,3.067675
"33675","2000",777,3.199442
"87069","1988",258,3.713749
"5270","1974",133,4.404166
"11650","2003",22,2.892515
"65218","2002",269,2.928537
"14801","1992",717,4.018701
"27272","1998",406,3.857143
"74434","2003",22,3.720851
"7196","1973",48,3.617955
"28104","1997",158,3.611562
"85016","1997",175,3.474259
"22786","2003",823,3.374053
"75156","2003",851,3.51149
"43168","2002",283,3.254877
"64917","2004",521,4.186571
"62229","1983",683,3.308573
"63398","1985",224,3.404746
"50092","2004",350,3.658373
"13480","2002",797,2.899578
"88371","2005",309,3.762713
"29690","2002",332,3.781585
"5063","2000",546,3.380557
"18847","2004",740,3.143065
"78694","2004",133,2.908913
"5589","1998",68,3.582925
"1301","2001",586,3.398229
"21905","1999",790,3.509959
"30113","2000",766,3.851273
"85571","2001",710,3.476678
"1700","1989",165,2.918501
"12176","1999",841,3.639514
"83546","1985",755,3.710249
"58437","2005",284,3.230918
"18387","1986",19,3.158222
"33661","2002",59,3.767005
"46667","2003",787,2.979341
"30517","2004",596,3.85
"43844","2000",100,3.475493
"86324","1996",298,3.472791
"63365","2003",255,3.549393
"22738","2003",563,1.972404
"13943","1998",322,3.713286
"82603","1999",910,3.30223
"82786","2003",632,3.311109
"62531","2003",406,3.914493
"44366","2004",697,3.227106
"5125","2002",183,3.879123
"82658","1999",59,3.37121
"67669","1993",72,3.28119
"85415","2004",69,3.362131
"7955","2002",448,3.973433
"83034","1993",250,3.64749
"24003","2004",554,3.384967
"83362","2002",397,3.280819
"27354","1996",221,3.445981
"28333","1995",100,3.740741
"88176","2004",401,3.514684
"10283","1975",353,3.273523
"4428","2000",554,3.3613
"53813","2004",503,2.739799
"12999","2003",331,3.440354
"66367","1992",258,3.521024
"1687","2001",802,3.85996
"16362","2003",718,2.776752
"62563","1991",52,4.312076
"70848","1999",393,3.962955
"5183","2004",705,2.859825
"46424","2001",58,4.289239
"62997","2000",441,3.910989
"51208","2001",92,4.091973
"25362","2004",417,3.076879
"74872","2003",162,3.934715
"73311","1997",811,4.164486
"89048","1987",354,3.569392
"68616","2002",148,4.460577
"64540","1994",690,3.226102
"19441","2000",310,3.144475
"51343","1977",200,4.504505
"6526","1994",252,3.456659
"1403","1984",255,3.83355
"8435","1999",976,3.818831
"92992","2003",52,2.879649
"12708","2004",284,2.942007
"12152","1984",718,3.764079
"16862","1998",177,3.867061
"43153","2003",52,2.843497
"49087","1998",615,3.688603
"30952","2003",17,3.704385
"66512","2003",480,4.154146
"47209","2003",779,3.434634
"82378","1991",851,3.574464
"90965","2001",106,3.454628
"24700","2001",351,3.451661
"81026","2001",223,3.568607
"32771","1991",145,3.654908
"63440","1990",43,3.082885
"15771","2004",133,2.908913
"45526","1993",351,3.665116
"45752","1992",423,3.93789
"4680","1982",373,3.500801
"16894","1998",68,3.582925
"20028","1968",327,3.810496
"18569","2004",608,3.435104
"29243","2005",316,3.621587
"80738","2003",284,3.512085
"98215","2001",215,3.625289
"99402","1959",274,3.689566
"46507","2000",229,3.119739
"41146","2004",448,3.994086
"54477","2000",59,3.848162
"29916","1942",770,4.090897
"71198","2003",162,3.934715
"91892","2003",249,3.73486
"78110","1994",167,4.079366
"33118","1987",63,3.456827
"98562","1955",49,4.0576
"56093","2003",146,3.428838
"88735","1986",490,3.038375
"84908","1987",57,3.139764
"80054","1991",75,3.408917
"45373","2000",554,3.3613
"93380","1988",675,3.135802
"12939","2002",437,2.525692
"94451","2000",727,3.616613
"4181","1997",968,3.646415
"20041","2004",88,3.57988
"59264","2003",409,3.495122
"86627","2004",80,3.388169
"24789","1969",264,3.583267
"3380","2005",404,3.881081
"69932","2003",318,3.755254
"78538","1986",617,4.06624
"21754","1997",158,3.611562
"53137","1968",552,3.513173
"44127","1987",72,3.702723
"54812","1991",769,3.628154
"47446","1998",772,3.378151
"81210","2001",599,3.974806
"31932","1989",484,4.333289
"32688","2003",37,3.090261
"51938","1974",44,3.686841
"55896","1994",310,3.859461
"73600","2005",220,2.991248
"19011","1994",59,3.677814
"57210","2001",137,3.3049
"82010","1992",639,3.209763
"68489","1980",305,3.029914
"50165","2003",337,3.759005
"46124","1996",259,3.857214
"71418","2001",170,3.429383
"16570","2003",575,3.445205
"46965","2003",162,3.74779
"72195","2004",401,3.514684
"38313","1985",507,4.117889
"72357","1974",310,3.712471
"17030","1991",117,3.349423
"28588","1992",160,3.388518
"70501","1998",615,3.688603
"61393","1999",614,3.497252
"44008","1971",242,3.96719
"99101","2004",222,3.239544
"11044","2004",42,3.468325
"39796","2005",758,3.522703
"78637","2003",9,3.551792
"1572","2001",213,3.428571
"6195","1985",59,4.053373
"51027","2003",255,3.549393
"28147","2001",357,3.762917
"68370","1953",11,3.727572
"65561","1980",209,3.912519
"724","1996",805,3.574021
"90964","2003",519,4.427099
"48269","2002",452,4.09633
"79158","2004",408,3.90588
"47550","1955",225,3.626016
"42308","2002",283,2.939873
"85391","2000",503,3.784194
"42012","1981",590,3.807465
"4524","2004",23,3.009153
"20610","2001",106,3.192213
"7036","1994",186,3.611342
"64584","1994",830,2.923077
"65255","1996",792,3.525692
"64018","1995",344,3.851273
"67545","1991",993,3.522345
"15513","2002",258,3.61773
"7507","1990",417,4.110076
"88005","1981",333,3.858598
"33345","1995",103,4.135206
"63346","1986",636,3.469495
"59896","2002",279,3.301417
"5598","2003",427,3.658022
"92264","1948",941,3.907488
"14918","2001",586,3.398229
"51213","1996",308,4.025123
"63078","2002",347,3.482412
"79827","1973",569,3.260371
"38857","2004",152,3.910232
"62143","1986",24,3.827354
"18963","2004",71,3.255195
"87008","1984",134,3.845524
"97866","2003",99,2.683566
"64957","2001",599,3.974806
"90156","1994",652,3.367352
"59097","2002",255,3.453337
"21331","2000",616,3.163422
"62731","2000",503,3.784194
"22285","2004",992,3.80856
"20437","2002",625,3.486883
"39615","2003",872,2.952272
"19703","2004",992,3.80856
"87383","2002",33,3.038394
"31077","1987",521,3.969269
"53637","2000",806,3.179099
"83465","1995",136,3.635118
"17670","1983",466,3.934691
"47928","2003",632,3.311109
"81741","1984",713,3.472824
"29472","1984",761,3.86538
"33101","1997",273,3.621725
"43504","2003",179,3.172757
"89681","1983",563,3.770868
"56491","2003",90,3.514566
"60817","2002",506,3.84159
"70450","1999",714,4.146347
"38611","2003",357,3.54584
"75958","1997",355,3.70976
"3745","1956",133,3.934315
"28753","2003",649,2.914334
"88879","1976",642,3.790645
"68158","1997",355,3.70976
"78227","1998",14,3.193033
"63488","2001",440,3.003458
"51913","2005",863,3.825089
"86345","2004",706,3.679983
"47751","2004",473,3.522882
"99196","2004",84,3.027298
"36407","1998",818,3.234097
"48704","2001",475,3.198742
"65851","1992",740,3.189564
"19332","1999",629,3.376338
"80912","1999",564,3.785559
"73173","1990",302,3.762907
"20094","1952",347,3.905969
"97091","2004",286,3.636217
"27105","2002",974,3.515046
"12735","1996",266,2.882477
"44178","2001",603,4.283961
"1149","2001",620,3.534279
"61373","1999",47,2.762702
"74694","2000",546,3.380557
"87510","1952",347,3.905969
"67512","2004",724,3.585474
"49695","2000",279,3.789395
"58579","2003",135,3.267555
"9227","1992",639,3.209763
"82982","1988",147,3.937014
"58726","1999",33,3.38769
"92028","2003",365,3.694041
"68303","2005",11,3.24837
"14677","1987",813,3.700522
"74289","1941",745,3.89311
"97286","2002",200,3.549751
"54097","1982",336,3.090638
"65250","1941",118,3.783088
"37622","2000",597,2.854858
"31224","1990",533,3.350406
"64281","1992",761,3.155295
"52089","1964",561,4.094771
"40605","2002",960,3.94974
"31192","1996",328,3.525801
"1886","1978",11,3.618148
"57818","1993",554,3.424851
"58450","1996",693,3.817215
"57533","1994",314,4.043315
"28179","1979",689,3.627578
"65796","1990",291,3.360292
"61263","1993",411,3.345952
"50890","1978",563,4.061363
"78421","1996",823,3.555231
"82291","1960",61,3.433862
"95500","1978",709,3.640379
"61956","2003",281,3.598662
"20143","2000",409,3.425384
"16214","2005",710,3.597737
"41750","2000",218,3.78264
"85335","1986",977,3.853428
"45370","1999",699,3.560209
"70383","2003",689,3.5042
"11716","2003",398,3.916482
"92049","1999",133,3.397656
"87229","2003",195,3.370307
"77097","2004",80,3.342418
"75321","2000",554,3.3613
"65202","1998",452,3.526743
"79239","1987",811,3.851555
"16896","1988",621,4.016581
"84094","2004",574,3.369578
"44282","2004",509,3.105687
"1567","2004",78,3.281634
"94859","2001",553,3.570778
"82932","2001",107,3.480235
"67403","1991",791,3.543329
"36237","2000",569,3.126533
"63533","1995",139,3.459674
"7127","1984",200,3.603305
"40862","1994",195,3.742972
"67795","2001",106,3.454628
"58742","1988",328,3.547967
"33649","1982",301,3.595228
"16844","2005",357,3.194764
"18737","1993",504,3.585625
"5970","1989",944,3.708011
"44421","1971",888,4.073817
"89500","2000",218,3.78264
"12228","2000",727,3.616613
"4395","2001",281,3.250772
"82596","1991",852,3.62311
"50805","2001",106,3.192213
"80936","2001",281,3.250772
"59027","1954",581,4.01843
"18743","1977",159,3.844284
"39457","1999",52,4.325446
"46631","1992",639,3.209763
"31929","2000",170,3.080437
"31200","1998",21,3.522611
"15964","2002",877,3.594035
"46230","2003",689,3.5042
"86580","2003",90,3.514566
"58569","2002",129,3.44278
"44570","1993",276,3.791925
"59559","2005",461,3.266101
"50261","2001",281,3.250772
"36107","1987",4,3.672642
"8340","1999",716,3.907104
"60625","1999",107,3.628809
"39467","2001",900,3.372011
"51014","1994",33,3.06574
"29428","1968",303,3.796502
"43979","2001",699,2.964044
"1776","2004",508,3.435829
"68726","2000",258,3.710076
"50257","2001",33,3.371528
"52826","2002",42,3.499955
"34564","1991",55,3.68913
"69802","2003",561,4.134965
"8559","1996",107,3.770553
"99555","2001",629,3.250885
"83198","1992",250,3.690174
"48850","2000",799,4.250873
"86123","2001",92,4.091973
"42907","1963",502,3.664405
"18477","1992",287,3.571182
"53518","1997",165,3.610034
"15299","1996",210,3.767881
"78910","1991",740,3.63871
